date,dow,vtm,vleague,htm,hleague,daynt,parkid,attend,length,at_bats,hit,rbi,walk,strkout
20221004,Tue,ATL,NL,MIA,NL,N,MIA02,14138,189,63,12,3,12,23
20221004,Tue,ARI,NL,MIL,NL,N,MIL06,19611,182,60,9,3,8,19
20221004,Tue,WAS,NL,NYN,NL,N,NYC20,0,192,64,15,6,6,16
20221004,Tue,WAS,NL,NYN,NL,N,NYC20,23649,189,69,21,8,5,25
20221004,Tue,SLN,NL,PIT,NL,N,PIT08,12842,233,84,26,13,8,14
20221004,Tue,SFN,NL,SDN,NL,N,SAN02,32884,164,66,18,7,5,22
20221004,Tue,TBA,AL,BOS,AL,N,BOS07,26477,104,36,7,5,7,10
20221004,Tue,MIN,AL,CHA,AL,N,CHI12,24884,172,60,11,11,4,15
20221004,Tue,KCA,AL,CLE,AL,N,CLE08,19455,153,65,14,7,2,15
20221004,Tue,PHI,NL,HOU,AL,N,HOU03,32032,181,69,20,10,6,20
20221004,Tue,ANA,AL,OAK,AL,N,OAK01,8189,187,69,13,3,7,18
20221004,Tue,DET,AL,SEA,AL,D,SEA03,0,204,77,22,12,4,19
20221004,Tue,DET,AL,SEA,AL,D,SEA03,24564,202,70,20,15,8,22
20221004,Tue,NYA,AL,TEX,AL,D,ARL03,30553,165,68,16,8,3,14
20221004,Tue,NYA,AL,TEX,AL,N,ARL03,38832,156,59,11,5,5,23
20221005,Wed,CHN,NL,CIN,NL,D,CIN09,12437,200,74,20,16,12,20
20221005,Wed,COL,NL,LAN,NL,D,LOS03,37514,164,61,10,7,6,26
20221005,Wed,ATL,NL,MIA,NL,D,MIA02,12195,220,76,28,20,9,16
20221005,Wed,ARI,NL,MIL,NL,D,MIL06,18765,163,68,18,6,3,22
20221005,Wed,WAS,NL,NYN,NL,D,NYC20,27298,164,67,19,11,3,16
20221005,Wed,SLN,NL,PIT,NL,D,PIT08,15319,162,63,17,6,6,10
20221005,Wed,SFN,NL,SDN,NL,D,SAN02,32064,187,67,16,9,5,20
20221005,Wed,TOR,AL,BAL,AL,D,BAL12,0,166,71,23,9,4,17
20221005,Wed,TOR,AL,BAL,AL,D,BAL12,17248,184,65,12,6,9,17
20221005,Wed,TBA,AL,BOS,AL,D,BOS07,26695,201,64,17,9,9,15
20221005,Wed,MIN,AL,CHA,AL,D,CHI12,18918,166,70,18,11,7,17
20221005,Wed,KCA,AL,CLE,AL,D,CLE08,12983,159,70,21,11,4,18
20221005,Wed,PHI,NL,HOU,AL,D,HOU03,32432,169,61,16,5,3,22
20221005,Wed,ANA,AL,OAK,AL,D,OAK01,11232,164,58,10,5,3,12
20221005,Wed,DET,AL,SEA,AL,D,SEA03,22053,168,69,17,8,6,16
20221005,Wed,NYA,AL,TEX,AL,D,ARL03,28056,168,62,16,6,7,16
